tweet_id,customer_text,gold_intent,predicted_intent,intent_confidence,top1_similarity,generated_reply,grounding,response_confidence
596771,"@AmazonHelp Being a prime member for 3 years now,might as well just not pay for prime since I'm having to wait another 3 days for a product that should have come new. I mean what is the normal ship time without prime... 7 business days?! We aren't far off now are we?.",DELIVERY_DELAY,DELIVERY_DELAY,,0.8427963852882385,I'm sorry for the frustration with your delivery! Could you please reach out to our support team so we can look into this order for you?,Evidence 1 and Evidence 3 inspired the recommendation to contact support for order investigation regarding shipping delays.,0.95
2602981,@AmazonHelp I assume you outsource deliveries.it's no exaggeration when I say he waited 10 seconds.somewhere someone has had a nice freebie on my last order.luckily Amazon believed me.This one needs a signature thankfully.,DELIVERY_FAILURE,DELIVERY_FAILURE,,0.7521288394927979,"I'm sorry to hear about your delivery experience. We'd like to look into this with you, so please reach out to our support team for assistance.",Evidence 3 and Evidence 4 influenced the apology for delivery trouble and the suggestion to connect with support.,0.95
583542,Bought @89677 HT1309 from @115850 now charger not working. Need Help.. https://t.co/HMlePlP5of,ORDER_PRODUCT,TECHNICAL,,0.7593693733215332,Sorry to hear that! Please reach out to our support team so we can look into this charger issue for you.,Evidence 4 was used to shape the response offering assistance and directing the customer to support for a faulty item.,0.95
2750369,@115850 when will you annouce winners for the OnePlus 5t quiz and the level quiz as well?,OTHER,OTHER,,0.8209867477416992,The winners will be announced soon. Please stay tuned to our page for updates!,Evidence 1 and Evidence 4 guided the response to inform the customer that winner announcements will be shared soon.,0.95
534070,"@AmazonHelp Left there for up to 2 days in the rain. There's a book in that parcel. If you stopped underpaying your drivers and holding them to unfair working conditions (no payment if the customer doesn't take the parcel, causing issues like this) maybe you'd have fewer complaints.",DELIVERY_FAILURE,DELIVERY_FAILURE,,0.7535629868507385,"I'm so sorry your parcel was left out in the weather! We'd love to look into this further with you. When you have a moment, please reach out to our support team with more details so we can help.",Evidence 3 and 4 influenced the apology for weather damage and the suggestion to reach out for further assistance.,0.95
1510497,@AmazonHelp 3rd delivery in a couple of months that hasn't arrived. 3rd party oder arrived 2 days early!I'm bound to be due free 1yr Prime!,DELIVERY_DELAY,DELIVERY_DELAY,,0.8182970285415649,"I'm so sorry for the frustration with your delayed deliveries! When you placed the order, what delivery date was provided in your confirmation email?",Evidence 3 and 5 influenced the apology for delivery delays and asking about the confirmation email delivery date.,0.95
663823,@AmazonHelp as i wrote earlier I have done that three times.  They have as little info as you do.  Why do you call yourself help if you cant help?,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.7837412357330322,"I'm so sorry you haven't received the help you need! Without sharing personal details, could you tell us a bit more about what this is in relation to so we can assist?",Evidence 1 and 3 influenced the response acknowledging frustration and asking for more context without personal details.,0.95
2685195,"@AmazonHelp The point is that Wednesday delivery is not one day delivery. I can very rarely get anything delivered next day anymore - it used to be so great, but I won’t spend £80 on a three or four day service.",DELIVERY_DELAY,DELIVERY_DELAY,,0.8137649297714233,"I'm really sorry to hear about the trouble with your delivery times! Some deliveries can take longer during busy periods, but please check your order confirmation for the estimated delivery date. Let us know if we can help further.",Evidence 2 and 3 influenced the apology for delivery delays and the mention of checking order details.,0.95
1095958,"Ah sinon, chez vous aussi @120533 est inaccessible uniquement depuis Firefox (56) ? https://t.co/lLR82cZPmM",TECHNICAL,TECHNICAL,,0.7470089197158813,"Bonjour, je suis désolée pour ce souci. Avez-vous essayé d'accéder au site depuis un autre navigateur pour voir si le problème persiste?",Evidence 1 influenced the French response suggesting to try another browser.,0.95
1219171,C’est mal de laisser un calque mal synchronisé sur une pub @AmazonHelp https://t.co/zoitAPvFNZ,OTHER,TECHNICAL,,0.7475695610046387,"Bonjour, nous sommes désolés pour ce souci d'affichage sur la publicité. N'hésitez pas à contacter notre service client pour remonter ce détail technique.",Evidence 4 was used to guide a polite and helpful customer service response in French.,0.95
1338605,@AmazonHelp sir tell me why my cash is not back to me,REFUND,REFUND,,0.8712881803512573,We would love to look into this for you. Please reach out to our support team through the contact page on our website so we can check the status of your cashback.,Evidence 5 inspired directing the customer to contact support regarding cashback issues.,0.95
2367914,@AmazonHelp Just wondering where these kicks are. They were suppose to be here by now. This email confuses me.,DELIVERY_TRACKING,DELIVERY_DELAY,,0.6440868377685547,Oh no! Could you check the most recent tracking updates for your package to see where it currently is?,Evidence 1 was used to suggest checking the most recent tracking updates.,0.95
2609240,"@706738 @120540 Allora non sono l'unico a cui capitano. A gennaio non rinnoverò Prime, negli ultimi mesi 5 spedizioni con ritardi. Che senso ha pagare pure un abbonamento se poi non funziona il servizio? p.s. tra l'altro a me capitato sempre con il loro corriere interno (Amazon Logistics) 😑",DELIVERY_DELAY,DELIVERY_DELAY,,0.6868270039558411,"Ci scusiamo per i ripetuti ritardi riscontrati con le spedizioni. Se desideri maggiori informazioni o assistenza sul tuo ordine, puoi contattare il nostro Servizio Clienti.",Evidence 5 influenced suggesting contact with Customer Service for delivery information.,0.95
2703132,@AmazonHelp I have tried that gives me call and email no chat?,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.94397634267807,We apologize for the trouble! Please try visiting our contact page where you can choose alternative support options depending on availability.,Evidence 3 and Evidence 5 influenced advising the customer to use the contact page for further assistance.,0.95
281954,@AmazonHelp Terrible experience with cancellation process in amazon. https://t.co/45cQ0rWx07,ORDER_CHANGE,ORDER_CHANGE,,0.8872690200805664,I'm sorry for the frustrating experience with the cancellation process. Please reach out to our support team directly so we can look into this and help you further. ^NR,Evidence 4 inspired offering an apology for the unpleasant experience and suggesting to connect with support for further review.,0.95
2830772,@AmazonHelp Yes all the items in my order are fulfilled by Amazon,ORDER_PRODUCT,OTHER,,0.8755061626434326,Thanks for the confirmation. Please reach out to our customer service directly so we can look into this for you. ^PK,Evidence 4 inspired acknowledging the customer's input and directing them to contact customer service for further assistance.,0.95
2726815,@AmazonHelp How much time to take for diliver,OTHER,DELIVERY_DELAY,,0.7171750664710999,"I understand your concern. Our specialist team is currently working on your issue, and we appreciate your patience while we look into it. ^GK",Evidence 5 inspired addressing the timeline concern by stating the specialist team is working on the issue and asking for patience.,0.95
1005105,@AmazonHelp Eagerly waiting for my product. Hope you understand it and will take action as soon as possible,DELIVERY_DELAY,DELIVERY_DELAY,,0.8347907066345215,We're still looking into your concern and will get in touch with you as soon as we receive an update from our concerned team. Appreciate your patience. ^AM,Evidence 2 inspired reassuring the customer that the team is looking into the concern and asking for patience while waiting for an update.,0.95
280626,@AmazonHelp Ahí dice q en mi caso contacte con el transportista que es lo q ya he hecho desde hace una semana con pésima atención de @130709 https://t.co/XpUsxsaGFS,DELIVERY_FAILURE,SUPPORT_COMPLAINT,,0.8422789573669434,"Lamentamos los inconvenientes con el servicio de entrega. Por favor, ponte en contacto con nuestro servicio al cliente para revisar tu caso directamente. ^AR",Evidence 5 inspired offering an apology for the trouble and directing the customer to contact customer service for assistance in Spanish.,0.95
2664066,@AmazonHelp Der Link wurde mir schon ein paar mal geschickt. Er beantwortet aber nicht meine Frage: Warum darf ich nicht mehr per Bankeinzug zahlen? Ich werde mir keine Amazon Kreditkarte kaufen! Ich kaufe garnichts mehr bei Amazon! Saftladen! (Aber danke für deinen Willen zu helfen),PAYMENT,PAYMENT,,0.7008389830589294,"Es tut mir leid, dass du Frustration bezüglich deiner Zahlungsart erlebst. Wir bieten die Möglichkeit, Amazon.de Geschenkkarten aus dem stationären Handel für Bestellungen einzulösen, falls du keine Kreditkarte nutzen möchtest.",Evidence 5 was used to inform about alternative payment methods like gift cards when credit cards are not desired.,0.95
2790466,"@115830 book arrived today with fingerprints smeared in, what I hope is... glue? But could something much worse. Cannot be given as Christmas present 🤢",DELIVERY_FAILURE,RETURN,,0.6431795358657837,I'm so sorry your book arrived in this condition! You can check your return or replacement options by visiting our website.,Evidence 4 and 5 influenced the response regarding checking return and replacement options for damaged items.,0.95
850142,@AmazonHelp Non pas encore.,OTHER,OTHER,,1.0,Je suis désolé d'apprendre cela. N'hésitez pas à contacter notre service client afin que nous puissions examiner la situation pour vous.,"Evidences 1, 2, and 3 were used to direct the customer to contact customer support for further assistance.",0.95
2255230,"@115821 I'm trying to checkout with @1384 and it says ""no delivery times available."" Is there something going on in CLT? I've had several successful deliveries in the past...",ORDER_PRODUCT,PAYMENT,,0.7316943407058716,"I'm sorry for the frustration with checkout and delivery times! Without sharing account-specific info, could you tell us more about what's going on so we can help?",Evidence 4 inspired asking for more details without requesting personal or account-specific information.,0.95
2524372,"Hey @115821, your “shipping partner” @2150 is awful. Failed 1-day delivery, pkg “misrouted” on 2nd day after being told by customer service that driver was en route to my home. I will be sure to cancel any future order that shows to be handled by @2150. Unacceptable.",DELIVERY_FAILURE,DELIVERY_FAILURE,,0.7512052059173584,I'm so sorry to hear about the delivery delay and the trouble with the shipping partner! We'd like to have a specialist look into this further for you.,Evidence 1 inspired offering a specialist to look into shipping and delivery issues further.,0.95
2826407,@AmazonHelp Va bene :),OTHER,OTHER,,0.8986061811447144,Piacere nostro! Restiamo a tua completa disposizione. Buona giornata! ^MZ,Evidence 1 shows friendly closing and availability in Italian.,0.95
2472509,@115850 @AmazonHelp @115821 pathetic service ever. The package that was supposed be delivered last Friday hasn’t reached yet.,DELIVERY_DELAY,DELIVERY_DELAY,,0.882512629032135,I'm sorry to hear your package hasn't arrived yet. Please reach out to our support team so we can look into this delivery delay for you.,Evidence 3 and Evidence 5 address missing packages and direct the customer to support.,0.95
2690663,@115821 I love it when I my package is in my area then the driver parks outside my house sorts threw packages then drives off and customer service is useless @AmazonHelp,DELIVERY_FAILURE,SUPPORT_COMPLAINT,,0.8445371389389038,I am so sorry for this frustrating delivery experience. Please reach out to our support team so we can investigate this driver issue for you.,Evidence 3 influenced the apology style and the suggestion to contact support for investigation.,0.95
795721,@115850 I have not rescheduled my delivery. I have called them 3 times asking where the order is. They are trying to cheat your system https://t.co/ehRFAcmhrB,DELIVERY_FAILURE,DELIVERY_DELAY,,0.8564658164978027,I'm sorry for the frustration with your delivery status. Please contact our support team so we can look into this issue further for you.,Evidence 1 and Evidence 3 inspired the apology for delivery issues and the prompt to contact support.,0.95
1180560,@115821 What's the deal with your shipping department?  Are you instructing them to destroy orders so Prime members like myself will cancel?,DELIVERY_FAILURE,DELIVERY_FAILURE,,0.7998610734939575,I'm sorry for the trouble with your delivery! We'd like to take a closer look at this with you. Could you share more details about what happened?,Evidence 3 and Evidence 4 influenced the apology and the request for more details about the delivery issue.,0.95
729221,@AmazonHelp hello mon compte est inaccessible !  merci de me contacter en MP pour vous donner mon login. merci,OTHER,TECHNICAL,,0.7715439796447754,"Bonjour. Afin de préserver la confidentialité de vos informations personnelles, merci de ne pas partager votre identifiant ici. Pour toute assistance concernant l'accès à votre compte, veuillez contacter notre service client.",Evidence 3 and Evidence 5 show polite assistance and directing customers securely without handling private login details on a public thread.,0.95
1786560,"So @3375 either delivered to the WRONG address, or lied &amp; marked it delivered 5 minutes before @115821’s guaranteed time. #ontrac",DELIVERY_FAILURE,DELIVERY_FAILURE,,0.7129714488983154,I'm so sorry for the frustration with this delivery! Please reach out to our support team directly for assistance with your shipment.,Evidence 1 and Evidence 3 demonstrate apologizing for delivery carrier issues and directing the customer to reach out via official support channels.,0.96
738378,@115830 Ordered Philips Epilator more than a week ago and the delivery date was maximum by 10/10. Still waiting. Shitty response by site.,DELIVERY_DELAY,DELIVERY_DELAY,,0.7082295417785645,"Apologies for the delay in receiving your order. Please report this to our support team so they can assist you accordingly, and please avoid sharing order details publicly.",Evidence 2 and Evidence 3 highlight warning customers against sharing private order information publicly while pointing them to support.,0.95
446780,"@116875 oigan como que alguien por ahí agarró mi envío de servilleta, que onda? https://t.co/BWyi2YaWE6",DELIVERY_FAILURE,DELIVERY_FAILURE,,0.7613293528556824,"Hola. Lamentamos mucho este inconveniente con tu envío. Sin compartir información personal o de tu cuenta, ¿podrías indicarnos qué muestra el seguimiento?","Evidence 1, 3, and 5 guided the response to greet the customer in Spanish, ask about the tracking status safely, and avoid sharing personal data.",0.97
2913233,"Hey @120533 , c'est normal que mes commandes amazon prime expédiées via @77516, n'arrivent jamais ?",DELIVERY_DELAY,DELIVERY_DELAY,,0.7860565185546875,"Bonjour, je suis sincèrement désolé pour ce problème de livraison. Qu'indique le suivi du transporteur pour ces commandes ?",Evidence 4 inspired asking for carrier tracking information to understand the delivery delay.,0.96
30026,"@AmazonHelp bom dia! Agora que o serviço do prime vídeo pode ser pago em Reais, fica a dúvida: os outros canais extras do prime também?",DIGITAL_CONTENT,PRIME,,0.7457273006439209,"@AmazonHelp Olá! O Prime Video é um benefício que já está incluído na sua assinatura do Amazon Prime. Para verificar detalhes específicos sobre pagamentos adicionais e canais extras, por favor, entre em contato com o nosso suporte ao cliente.","Evidence 3 shows that Prime Video is included in Prime, and Evidence 1/5 guide users to support channels for further details.",0.95
67567,@AmazonHelp Shows as ‘on its way’ and only having left carrier depot at 9.40pm this evening. Delivery is by Amazon Logistics. App still shows the delivery date as today but when I go through the support section of the app it tells me scheduled delivery is tomorrow (30th),DELIVERY_TRACKING,DELIVERY_DELAY,,0.8533469438552856,@AmazonHelp I'm so sorry for the conflicting delivery updates! We expect it to arrive on the date shown in your most recent notification. Please keep us posted on its arrival.,"Evidence 2 suggests that if conflicting notifications occur, the most recent notification applies and customers should keep support posted.",0.95
737158,@AmazonHelp I'm not able to access this link,OTHER,TECHNICAL,,0.942299783229828,@AmazonHelp Sorry about that! Could you let us know what error you are getting while trying to access the link?,Evidence 3 asks the customer about the specific error they are getting when a link does not work.,0.95
656158,"So tell me @115830, how can my parcel be in the wrong place and the right place at the same time? I pay for prime membership and you can't even send it to the right place.",DELIVERY_TRACKING,DELIVERY_FAILURE,,0.7259020209312439,@AmazonHelp I am so sorry to hear that your parcel was sent to the wrong place! We would love to take a closer look into this for you. Please reach out to our customer support team directly so we can help investigate.,Evidence 1 and 3 demonstrate apologizing for delivery mishaps and directing customers to reach out via support links for further investigation.,0.95
2137909,"@AmazonHelp Vor einer halben Stunde kam die Benachrichtigung, dass die Sendung um 1456h im Shop angekommen ist. #fail",OTHER,DELIVERY_TRACKING,,0.6493561267852783,"@AmazonHelp Das tut mir leid! Bitte wende dich an unseren Kundenservice, damit meine Kollegen dir bezüglich der Benachrichtigung weiterhelfen können.",Evidence 2 and 3 show directing German-speaking customers to customer service when facing delivery or tracking issues.,0.95
1145926,"@AmazonHelp No luckily, but who knows with the state it was them!",OTHER,OTHER,,0.7280205488204956,"I'm sorry for any uncertainty regarding your package. If it doesn't arrive by tomorrow, please reach out to our support team so we can look into your options.",Evidence 1 and Evidence 5 influenced the response by addressing late delivery and suggesting checking the order status or contacting support if it doesn't arrive.,0.95
1774583,"@AmazonHelp I just tried this, nobody called me  or helped me",SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.933340549468994,I'm sorry for the frustration with getting in touch. Please reach out to our support team via phone or live chat so we can help look into this for you.,Evidence 1 and Evidence 2 influenced the response by addressing unhelpful support experiences and suggesting connecting via phone or live chat.,0.95
2954320,@AmazonHelp I ordered a package. It got “rescheduled” at 1:31pm. Suppose to be here by 8pm.,DELIVERY_DELAY,DELIVERY_DELAY,,0.8522043228149414,I'm so sorry for the delay with your package. Could you let us know what the latest tracking updates show or who the carrier is?,Evidence 1 and Evidence 4 influenced the response by acknowledging delivery delays and asking for the carrier and tracking details.,0.95
2586299,@AmazonHelp Said they'd sent me Chronicle when available and issue a refund. This is 2nd time this month and happens frequently. No one in support has a clue how to resolve or explain the problem. Was told once to call the Chronicle. I pay Amazon so I expect you to resolve issue not me.,SUPPORT_COMPLAINT,SUPPORT_COMPLAINT,,0.7038708925247192,I'm sorry for the frustration with your recurring subscription issue. Please connect with our support team through your account correspondence so we can assist you further.,Evidence 1 influenced the response by addressing recurring issues and directing the customer to existing support correspondence.,0.95
514639,"""arriving today by 8pm"" my ass amazon its 6 30 and ive YET to see my package",DELIVERY_DELAY,DELIVERY_DELAY,,0.7808506488800049,"I'm sorry your order hasn't arrived yet. Late orders typically arrive the following business day, but you can check your tracking details for the most up-to-date information.",Evidence 4 and Evidence 5 influenced the response by addressing delayed evening deliveries and noting that late orders often arrive the next business day.,0.95
