query_index,query_tweet_id,gold_intent,query_text,rank,similarity,retrieved_customer_tweet_id,retrieved_agent_tweet_id,retrieved_customer_text,retrieved_agent_response
84,812374,DELIVERY_DELAY,"Amazon told me my items are coming on Monday which I was happy with. Amazon app just sent me a notification that everything is coming today instead. 

I swear it’s the small things that really make your day. I love you @115821 😭😭😭",1,0.7630699276924133,662649,662651,@AmazonHelp All of my items were supposed to be here yesterday and it says they aren’t coming until the 22nd - the 25th. That’s some bullshit honestly,"@277880 Have you had a chance to look at the link ^LJ provided? If so, which carrier is delivering it? ^LI"
84,812374,DELIVERY_DELAY,"Amazon told me my items are coming on Monday which I was happy with. Amazon app just sent me a notification that everything is coming today instead. 

I swear it’s the small things that really make your day. I love you @115821 😭😭😭",2,0.7530199885368347,2863371,2863369,@AmazonHelp Yep it should have been here today according to the original email and yesterday according to the app; my other items ordered at the same time all arrived on Saturday (next day),@148588 Thank you for confirming! We'd like to look at available options with you. Please reach us by phone here: https://t.co/JzP7hlA23B ^JM
84,812374,DELIVERY_DELAY,"Amazon told me my items are coming on Monday which I was happy with. Amazon app just sent me a notification that everything is coming today instead. 

I swear it’s the small things that really make your day. I love you @115821 😭😭😭",3,0.7496338486671448,1325490,1325488,@115830 why when I order anything on Amazon today (Friday) am I being told it won't arrive until Monday and not next day?,"@222683 Sorry, have you tried deleting the address from your acc + re-adding it? This can clear intermittent issues. Keep us posted.^JJ"
84,812374,DELIVERY_DELAY,"Amazon told me my items are coming on Monday which I was happy with. Amazon app just sent me a notification that everything is coming today instead. 

I swear it’s the small things that really make your day. I love you @115821 😭😭😭",4,0.7412983775138855,887982,887984,@AmazonHelp So today I got this notification... what is happening? I will get my order or not? My arrival date was scheduled to Sunday 22. https://t.co/NlY7pE8iZJ,@330844 Thanks for reaching out. Please contact us here so we can take a look into this: https://t.co/EKXRLsnxJu ^GG
84,812374,DELIVERY_DELAY,"Amazon told me my items are coming on Monday which I was happy with. Amazon app just sent me a notification that everything is coming today instead. 

I swear it’s the small things that really make your day. I love you @115821 😭😭😭",5,0.7399157285690308,476037,476035,@AmazonHelp I can confirm I received an email this morning stating my items are out for delivery today. The app days out for delivery yet arriving between 1st-5th?,@228160 I'm sorry for the delay ! Who is the carrier for your parcels? ^MO
85,279369,OTHER,@AmazonHelp Thanks ...request you to please expedite the process that will really b helpful... thanks,1,0.9468628168106079,320052,320054,@AmazonHelp I have shared the details again.. Looking forward for a help at least. . I just want to expedite the process plz help.,"@192278 Thanks for sharing your details, Akash. We have received them and are working on it. We'll reach out to you soon. ^SA"
85,279369,OTHER,@AmazonHelp Thanks ...request you to please expedite the process that will really b helpful... thanks,2,0.9429163336753845,15701,15702,@AmazonHelp You have all my details. Please expedite the process,@119452 Thanks for the update. If you've filled in your details our teams will reach out to you soon. ^VM
85,279369,OTHER,@AmazonHelp Thanks ...request you to please expedite the process that will really b helpful... thanks,3,0.8946478962898254,800347,800348,@AmazonHelp I have responded through your link. Please take necessary steps.,@310706 Thanks for the update. Our team will reach out to you soon. ^VM
85,279369,OTHER,@AmazonHelp Thanks ...request you to please expedite the process that will really b helpful... thanks,4,0.8923876881599426,179345,179346,@AmazonHelp Oh god all the process have already done by me . Plz again reqst u plz don't do time pass solve my problem,"@158262 As you've reverted to our email, we'll work on it and get back to you at the earliest. ^HN"
85,279369,OTHER,@AmazonHelp Thanks ...request you to please expedite the process that will really b helpful... thanks,5,0.8867250084877014,1563857,1563860,"@AmazonHelp I have already done all this procedure, I have given all the details I have given you earlier","@450218 If you have submitted your details through the form, we'll check and revert at the earliest. ^HK"
86,2680825,DELIVERY_DELAY,@AmazonHelp I don’t want to return. I want it. And I want it on time. It’s my sons first Halloween. That’s why I pay for prime and then paid 1 day ship,1,0.7879101634025574,571739,571741,"@AmazonHelp It's been ""out for delivery"" twice now. I pay for Prime :(
If I'd known I had to wait 4 days I would have gone to store myself or ordered elsewhere.",@254321 Please keep us updated on the delivery. We want to ensure it arrives. ^RR
86,2680825,DELIVERY_DELAY,@AmazonHelp I don’t want to return. I want it. And I want it on time. It’s my sons first Halloween. That’s why I pay for prime and then paid 1 day ship,2,0.7656229734420776,1038851,1038849,@AmazonHelp I’m paying for prime... 2-DAY SHIPPING my package has still hasn’t arrived. I bought it 4 DAYS AGO,@365794 I'm sorry for the wait! What order status and delivery date(s) are you currently seeing here: https://t.co/Y5jpI9gRhE? ^JR
86,2680825,DELIVERY_DELAY,@AmazonHelp I don’t want to return. I want it. And I want it on time. It’s my sons first Halloween. That’s why I pay for prime and then paid 1 day ship,3,0.7602353096008301,1765199,1765201,@AmazonHelp Thanks I know that. I wondered why it hasn’t been next day delivery if I paid for prime. I needed it today for a gift.,@530950 I completely understand the urgency. Did we miss the delivery date promised in the order confirmation e-mail? ^EB
86,2680825,DELIVERY_DELAY,@AmazonHelp I don’t want to return. I want it. And I want it on time. It’s my sons first Halloween. That’s why I pay for prime and then paid 1 day ship,4,0.7557476758956909,1173047,1173048,@AmazonHelp Hi again. It still isn't here. I've paid for Prime and it's taken 5 days so far. This is crazy.,@395904 I'm terribly sorry about this experience. Please give us another chance to make it right here: https://t.co/JzP7hlA23B ^BL
86,2680825,DELIVERY_DELAY,@AmazonHelp I don’t want to return. I want it. And I want it on time. It’s my sons first Halloween. That’s why I pay for prime and then paid 1 day ship,5,0.7554242610931396,205000,204999,Since when does @AmazonHelp charge almost $20 for return shipping. I am so dissatisfied with prime...,@164555 We're sorry for the trouble; we'd like to help! Was this item sold/fulfilled by a third-party seller: https://t.co/Y5jpI9gRhE ^WM
87,348550,OTHER,@AmazonHelp Great to see such a fast response,1,0.939525306224823,2187340,2187343,@AmazonHelp I appricate the fast response tho.,@640545 We are here if you need help. ^PK
87,348550,OTHER,@AmazonHelp Great to see such a fast response,2,0.881304919719696,297919,297922,@AmazonHelp Wait for your response.!,@186973 We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. Kindly check. ^PS
87,348550,OTHER,@AmazonHelp Great to see such a fast response,3,0.8753095269203186,465141,465140,@AmazonHelp 👍thanks for responding so quickly,"@225637 You're very welcome, please let us know if you have any other questions or concerns! 😃 ^JR"
87,348550,OTHER,@AmazonHelp Great to see such a fast response,4,0.8736566305160522,1274822,1274824,@AmazonHelp Waiting for your response,@418412 Could you please confirm if you've shared your details in the link given earlier? ^ZH
87,348550,OTHER,@AmazonHelp Great to see such a fast response,5,0.8706173300743103,2911652,2911654,@AmazonHelp Thanks for the fast response,@806022 You're welcome. Do keep us posted for any further assistance. ^SV
88,2604933,SUPPORT_COMPLAINT,"@AmazonHelp I spoke with rep. again, and all they have said is that they've begun an investigation and I can hear back from them in 3-5 business days. This is extremely disappointing. I'd be grateful if you could expedite the process. Order #: 404-2925739-5193901",1,0.8056410551071167,2353841,2353842,@AmazonHelp I emailed the seller on the 4th Nov when it first happened! I was also told on the 5th that you were going to contact them! I have been waiting on a reply from them/you since then &amp; have heard nothing. I have done everything possible on my end &amp; have had no help from you!,@486604 I understand your frustration! I'd like to have a member of our team look into this for you! Could you provide your order details here: https://t.co/VVg8W0fTU4 ^AR
88,2604933,SUPPORT_COMPLAINT,"@AmazonHelp I spoke with rep. again, and all they have said is that they've begun an investigation and I can hear back from them in 3-5 business days. This is extremely disappointing. I'd be grateful if you could expedite the process. Order #: 404-2925739-5193901",2,0.7948219180107117,1258247,1258249,"@AmazonHelp Tried contacting them, have been told will receive a call back in a min 20 Mins ago. No calls @115850 @18350 @129764",@414836 I'm sorry for the delay. Kindly drop in your details here:https://t.co/beaaDm0muc &amp; we'll reach out to you at the earliest. ^EM
88,2604933,SUPPORT_COMPLAINT,"@AmazonHelp I spoke with rep. again, and all they have said is that they've begun an investigation and I can hear back from them in 3-5 business days. This is extremely disappointing. I'd be grateful if you could expedite the process. Order #: 404-2925739-5193901",3,0.7919219732284546,1065653,1065655,@AmazonHelp I have checked the info and contacted customer care many times but no help is being provided.,"@345560 We've responded to you here: https://t.co/bMwe9wfoWU, Bhaskaran. Kindly reply to the email for an update on this. ^KS"
88,2604933,SUPPORT_COMPLAINT,"@AmazonHelp I spoke with rep. again, and all they have said is that they've begun an investigation and I can hear back from them in 3-5 business days. This is extremely disappointing. I'd be grateful if you could expedite the process. Order #: 404-2925739-5193901",4,0.789496898651123,227850,227849,@AmazonHelp In contact with them from four days . No satisfactory answer from them,@170332 Sorry for the hassle. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN
88,2604933,SUPPORT_COMPLAINT,"@AmazonHelp I spoke with rep. again, and all they have said is that they've begun an investigation and I can hear back from them in 3-5 business days. This is extremely disappointing. I'd be grateful if you could expedite the process. Order #: 404-2925739-5193901",5,0.7891208529472351,706837,706835,@AmazonHelp I've contacted them. They've started an investigation.,@288990 Did we mention following back up with you once the investigation is completed? ^KP
89,2390428,OTHER,"@AmazonHelp Suma y sigue, comprado ayer por la noche, que pasada de rapidez.... 👍🏻 https://t.co/21SdnjGjcQ",1,0.79314124584198,1736218,1736219,"@AmazonHelp No, una compra escondida jajaja. Gracias igual por la rapidez :)","@135812 Jaja de vez en cuando no cae mal una compra en Amazon, no😅? ¡Y de nada!  ^MB https://t.co/qy1D4jc7KA"
89,2390428,OTHER,"@AmazonHelp Suma y sigue, comprado ayer por la noche, que pasada de rapidez.... 👍🏻 https://t.co/21SdnjGjcQ",2,0.7801846265792847,2816364,2816363,"@AmazonHelp Qué rápido, muchas gracias!","@785124 ¡Con mucho gusto Enrique! Cualquier otra consulta, por favor nos avisas. ^CB"
89,2390428,OTHER,"@AmazonHelp Suma y sigue, comprado ayer por la noche, que pasada de rapidez.... 👍🏻 https://t.co/21SdnjGjcQ",3,0.7635621428489685,122038,122037,"@AmazonHelp Fui por él hoy, que ayer no me dió tiempo 😁
Rapidísimo llegó 👍 gracias https://t.co/sny6PTM4fk","@143197 Hola, Alz. ¡Qué bueno escuchar eso, nos alegra mucho saber que recibiste tu producto tan rápido! Comentarios como el tuyo nos motivan a seguir trabajando fuertemente para que nuestros clientes estén cada vez más contentos con nuestro servicio y nuestros productos. ^CB"
89,2390428,OTHER,"@AmazonHelp Suma y sigue, comprado ayer por la noche, que pasada de rapidez.... 👍🏻 https://t.co/21SdnjGjcQ",4,0.7569411993026733,254622,254621,@AmazonHelp Un peu plus de rapidité serait la bienvenue,@176517 Cela dépend de la disponibilité mais surtout du vendeur/expéditeur de l'article. ^MH
89,2390428,OTHER,"@AmazonHelp Suma y sigue, comprado ayer por la noche, que pasada de rapidez.... 👍🏻 https://t.co/21SdnjGjcQ",5,0.743598222732544,790651,790653,"@AmazonHelp Rapidez é o nome, tão de parabéns... Muito ansioso 😊",@308538 Chegando o seu pedido posta uma foto bem bonita pra gente! 💕📦 ^VL
90,2679212,SUPPORT_COMPLAINT,@115821 quero resposta,1,0.8066796064376831,1108275,1108274,@115821 aiuda porfavoh,"@381559 HolaJoaquín, ¿podrías indicarnos si el libro es vendido y gestionado por Amazon o por un vendedor externo? ^VL"
90,2679212,SUPPORT_COMPLAINT,@115821 quero resposta,2,0.7875307202339172,2752654,2752653,@115821 TE AMO,"@770582 Nosotros también te amamos, Nora. 😍 Cuéntanos, ¿qué hemos hecho para merecer ese amor? 😊 ^JQ"
90,2679212,SUPPORT_COMPLAINT,@115821 quero resposta,3,0.7825382947921753,1098602,1098600,@115821 necesito de su ayuda..,"@379241 Hola, Edward. Claro. Sin compartir información sensible como números de pedidos, ¿nos comentarías qué sucedió? ^JQ"
90,2679212,SUPPORT_COMPLAINT,@115821 quero resposta,4,0.7704352140426636,2871568,2871567,@115821,"@797324 Amazon does not offer sale adjustments or price matches, you can find more info on this here: https://t.co/z9txCikO8c ^JR"
90,2679212,SUPPORT_COMPLAINT,@115821 quero resposta,5,0.7704352140426636,1384847,1384846,@115821,@442253 Sorry to know that the product is defective. Please connect with us here: https://t.co/00q4Sqj9zL and we'll check. ^KA
91,1433644,DELIVERY_FAILURE,@115850 Now I have placed order again but this time I will have pay ₹100/more for the mistake which was not mine but by delivery boy. https://t.co/6juUHXFMIZ,1,0.8195863962173462,2304234,2304233,"@115850 I ordered an item of ₹2090 but it was not good in terms of quality, so I requested for refund. I got update from amazon to refund successfully on 7th of Nov 2017. But, I didn’t get this amount in my bank account so far. It’s ridiculous service with fake commitments.🤔","@609982 That is quite a remark and very unusual, Ricky. My apologies. Please reach out to us via: https://t.co/r1xTg3ma4W and we will have this checked. ^KS"
91,1433644,DELIVERY_FAILURE,@115850 Now I have placed order again but this time I will have pay ₹100/more for the mistake which was not mine but by delivery boy. https://t.co/6juUHXFMIZ,2,0.8038923740386963,2104922,2104923,"@115850 :- Fu*k Amazon.
 Order #404-1145962-4319502 total ₹839.00 (1 item).it's Going to v one month still didn't get my refund.","@621336 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2) ^SI"
91,1433644,DELIVERY_FAILURE,@115850 Now I have placed order again but this time I will have pay ₹100/more for the mistake which was not mine but by delivery boy. https://t.co/6juUHXFMIZ,3,0.8038923740386963,2104922,2104921,"@115850 :- Fu*k Amazon.
 Order #404-1145962-4319502 total ₹839.00 (1 item).it's Going to v one month still didn't get my refund.","@621336 Apologies, please fill this form: https://t.co/beaaDm0muc and we'll get back to you soon. (1/2) ^SI"
91,1433644,DELIVERY_FAILURE,@115850 Now I have placed order again but this time I will have pay ₹100/more for the mistake which was not mine but by delivery boy. https://t.co/6juUHXFMIZ,4,0.8015570640563965,300568,300567,@115850 didnt received my order yet.. I ordered on 1august.. I its a fraud.. I want my money back.. https://t.co/38YLLJv0WD,@187660 I'm sorry to hear about the delay. Did you happen to escalate this to our support team here: https://t.co/T6y6Xlutbs? ^VN
91,1433644,DELIVERY_FAILURE,@115850 Now I have placed order again but this time I will have pay ₹100/more for the mistake which was not mine but by delivery boy. https://t.co/6juUHXFMIZ,5,0.7911752462387085,2876331,2876330,@115850 thanks for being in India and screwing our happiness. Order prepaid. My account shows it's delivered to me in person and delivery note signed by me. I never got the delivery. I call customer care and they cannot take complaint because expected delivery date is not over,@798480 Sorry about the bad experience with the order delivery. Kindly drop your details here: https://t.co/dduVjOnUIj and we'll get in touch with you. ^NS
92,914147,SUPPORT_COMPLAINT,"@AmazonHelp what reply u expect.
22 days have passed but i'm waiting...
#unhappinessguaranteed",1,0.7490975856781006,294276,294277,@AmazonHelp Wait for how long. 21 days already..,@185733 We apologize for the stretch. We'll ensure to close the issue at the earliest ^CB
92,914147,SUPPORT_COMPLAINT,"@AmazonHelp what reply u expect.
22 days have passed but i'm waiting...
#unhappinessguaranteed",2,0.7355983257293701,2291719,2291720,"@AmazonHelp Over 24 hours and still no reply. You got my hopes up for nothing, @amazonhelp. :(",@665573 I know how frustrating this can be! I have verified that your information has been received. You shall receive an update from our investigation as soon as possible. We appreciate your patience with this. ^AL
92,914147,SUPPORT_COMPLAINT,"@AmazonHelp what reply u expect.
22 days have passed but i'm waiting...
#unhappinessguaranteed",3,0.7304461002349854,288122,288123,@AmazonHelp I have responded same day (17th oct) but there was no response. Disappointing,"@184647 Well, that's unusual and I'm sorry about it. Click here: https://t.co/GIJyeYqKE0 and do the needful so we can find a fix. ^MP"
92,914147,SUPPORT_COMPLAINT,"@AmazonHelp what reply u expect.
22 days have passed but i'm waiting...
#unhappinessguaranteed",4,0.7276417016983032,991870,1147866,@AmazonHelp @115821 @1404 No response till now as expected.. Just giving fake commitments.. We ll get back to you soon kind of.. You guys are pathetic @AmazonHelp https://t.co/v22osQteDA,"@354950 My apologies for the trouble, Ankur. Please click here: https://t.co/JrYtB9ZwYP to find the communication sent. ^KS"
92,914147,SUPPORT_COMPLAINT,"@AmazonHelp what reply u expect.
22 days have passed but i'm waiting...
#unhappinessguaranteed",5,0.7257122993469238,1843533,1843534,@AmazonHelp Been 48 hours as email stated no reply yet ?,"@552376 Hi, have you checked your spam and junk folders as well, in case the response has gone there? ^BZ"
93,994227,DELIVERY_FAILURE,Hey @115821 : nice delivery. 🙄 https://t.co/NJ5bvkYs66,1,0.8790663480758667,1173900,1173898,Hey @115821 your delivery people are doing a great job 👎 https://t.co/euPaBH2KH9,"@396107 Oh no, Skylar! Were any items damaged? Please confirm the carrier under your order using this link: https://t.co/Y5jpI9ys9c ^LA"
93,994227,DELIVERY_FAILURE,Hey @115821 : nice delivery. 🙄 https://t.co/NJ5bvkYs66,2,0.8557716608047485,1493276,1493274,@115821 next day delivery ON POINT! 👍🏼 https://t.co/nRPs44tITg,@466764 Woop! Enjoy your order Nick. :) ^NV
93,994227,DELIVERY_FAILURE,Hey @115821 : nice delivery. 🙄 https://t.co/NJ5bvkYs66,3,0.8512851595878601,2591317,2591315,@115821 not even delivered today. Good job 👌 https://t.co/BqglsTRrta,@733919 I'm sorry to see this! Here are some tips to help locate it: https://t.co/2IEmyjdcVp Let us know if this helps. ^DW
93,994227,DELIVERY_FAILURE,Hey @115821 : nice delivery. 🙄 https://t.co/NJ5bvkYs66,4,0.8322662115097046,2602218,2602217,Hey @115821  that’s not one day delivery. https://t.co/C1XxBdp2WI,"@463673 Hi Simone, can I ask what the dispatch date is please? Just to note, Prime one day delivery would be a one-day delivery from the date of dispatch. Thanks. ^GA"
93,994227,DELIVERY_FAILURE,Hey @115821 : nice delivery. 🙄 https://t.co/NJ5bvkYs66,5,0.8314980268478394,1073207,1073205,"hi guys, @115821 delivery sucks :-)","@373241 That's not what we like to hear. Without posting any personal/account info, can you tell me a bit more about the issue? ^GG"
94,2827203,DIGITAL_CONTENT,@AmazonHelp @787478 C’est quoi ^YL ?,1,0.8433648943901062,98603,98605,@AmazonHelp C’est : C10054694003,"@137580 Vous m'en voyez sincèrement navrée, afin qu'on puisse remonter cet incident, je vous prie de remplir le formulaire suivant : https://t.co/HtUowg2UGX ^ASZ"
94,2827203,DIGITAL_CONTENT,@AmazonHelp @787478 C’est quoi ^YL ?,2,0.8147192001342773,1557680,1557681,@AmazonHelp Oui c’est le: C10044824983,@481484 Nous tenons à regarder cela de plus près et vous aidez. S’il vous plaît contactez-nous ici: https://t.co/hgIrz98cdI ^BR
94,2827203,DIGITAL_CONTENT,@AmazonHelp @787478 C’est quoi ^YL ?,3,0.8147192001342773,1557665,1557667,@AmazonHelp Oui c’est le: C10044824983,@481484 Merci de nous l'avoir communiqué ^SN
94,2827203,DIGITAL_CONTENT,@AmazonHelp @787478 C’est quoi ^YL ?,4,0.8133413195610046,253947,253946,@AmazonHelp @120533 @132988 J’arrive pas à l’enlever,"@176366 Bsr, je suis sincèrement désolée pour ça, je vous prie de le signaler à notre SAV via: https://t.co/hgIrz98cdI afin d'y remédier"
94,2827203,DIGITAL_CONTENT,@AmazonHelp @787478 C’est quoi ^YL ?,5,0.8120377063751221,2273362,2273364,@AmazonHelp Le voici : C30005044563,@661285 Je vous prie de le signaler auprès de notre SAV via ce lien  https://t.co/hgIrz98cdI ^SN
95,2718526,RETURN,@AmazonHelp never thought amazon to turn out to be such a disappointment. If i have to get into the hassle of turning my orders then tell me one good reason why should i buy it from amazon? my Order id is 405-2289130-0737900,1,0.7349405884742737,2131800,2131804,@AmazonHelp Why should I go to them? I got it from amazon,@627377 I understand your concern. We'd like to look into it. Kindly report it to our support team 1/2 ^AP
95,2718526,RETURN,@AmazonHelp never thought amazon to turn out to be such a disappointment. If i have to get into the hassle of turning my orders then tell me one good reason why should i buy it from amazon? my Order id is 405-2289130-0737900,2,0.7349405884742737,2131800,2131803,@AmazonHelp Why should I go to them? I got it from amazon,"@627377 here: https://t.co/2t6DQoUmNZ, we'll get back to you soon. 2/2 ^AP"
95,2718526,RETURN,@AmazonHelp never thought amazon to turn out to be such a disappointment. If i have to get into the hassle of turning my orders then tell me one good reason why should i buy it from amazon? my Order id is 405-2289130-0737900,3,0.7290451526641846,1660080,1660089,@AmazonHelp I am shocked and annoyed with the worst shopping experience. Order ID-402-5532671-1263504 nt delivered till now.,@506435 Apologies for the delay with your order. Kindly fill this form: https://t.co/beaaDm0muc &amp; we'll check on it for you. 1/2^RS
95,2718526,RETURN,@AmazonHelp never thought amazon to turn out to be such a disappointment. If i have to get into the hassle of turning my orders then tell me one good reason why should i buy it from amazon? my Order id is 405-2289130-0737900,4,0.7290451526641846,1660080,1660078,@AmazonHelp I am shocked and annoyed with the worst shopping experience. Order ID-402-5532671-1263504 nt delivered till now.,"@506435 Also, don’t provide your order details as its personal information. Our Twitter page is visible to public. 2/2^RS"
95,2718526,RETURN,@AmazonHelp never thought amazon to turn out to be such a disappointment. If i have to get into the hassle of turning my orders then tell me one good reason why should i buy it from amazon? my Order id is 405-2289130-0737900,5,0.7150014042854309,987767,987765,@AmazonHelp is the worst service ever caled 4 prioritizing an order &amp; no one has any idea of it #disappointed #amazonprime @8623,"@354047 We always try our best to deliver the order before the delivery date. However, we cannot promise about it. 1/2 ^AP"
96,416675,OTHER,"@AmazonHelp WTFwhy do I keep getting a error with my account saying""there was a problem your password is not correct I havereset the thing 5",1,0.881507396697998,2771666,2771664,@AmazonHelp Dear  I have problems when entering my account at every moment it indicates  that I have a password error to whom I can send an email to support  thanks,"@774756 Hello, Paul. Have you tried to reset the password selecting the option ""Olvidaste tu contraseña""? ^DB"
96,416675,OTHER,"@AmazonHelp WTFwhy do I keep getting a error with my account saying""there was a problem your password is not correct I havereset the thing 5",2,0.8798643946647644,21860,21872,"@AmazonHelp Error message telling me ""wrong password"", but I am 100% sure my password was right. This happens to everyone around me ...",@120765 Can you try to change your password? ^AS
96,416675,OTHER,"@AmazonHelp WTFwhy do I keep getting a error with my account saying""there was a problem your password is not correct I havereset the thing 5",3,0.8730601072311401,1168471,1168473,@AmazonHelp just keeps saying incorrect password.... and i got an email saying i just purchased something.,@278833 We'd be happy to look into this with you. Please click here to call or e-mail: https://t.co/mDHlxwVE5b ^JA
96,416675,OTHER,"@AmazonHelp WTFwhy do I keep getting a error with my account saying""there was a problem your password is not correct I havereset the thing 5",4,0.8700902462005615,1625055,1625057,@AmazonHelp no it just keeps saying my password is wrong even thought it is right,@497677 Hmm. Have you tried resetting your password: https://t.co/ZMKZCKNq5p? Clearing cache/cookies may also help. AB
96,416675,OTHER,"@AmazonHelp WTFwhy do I keep getting a error with my account saying""there was a problem your password is not correct I havereset the thing 5",5,0.8652311563491821,2280459,2280460,@AmazonHelp Now it won't let me sign into my account its saying my password is wrong,@662925 Please get in touch with us via E-mail here: https://t.co/zYVX1Qi29G. This team is specifically equipped to assist with account issues as you've described. ^EZ
97,1117976,PAYMENT,"@115850 @115821 @115851 @123288 @39424 Even after 36 hours, COD still blocked. #shameless #racist #arrogant https://t.co/3ZWKHBTqo4",1,0.709326982498169,144013,144011,@115821 @115850 @AmazonHelp @115850 So u have blocked me and didnot give any reason and now u have blocked cod facillity for me .. is it just because(1/2),@148568 That's unusual! Please report this to our support team via chat or email here: https://t.co/vlvfJr4nN9. We'll get this fixed. ^BS
97,1117976,PAYMENT,"@115850 @115821 @115851 @123288 @39424 Even after 36 hours, COD still blocked. #shameless #racist #arrogant https://t.co/3ZWKHBTqo4",2,0.6893794536590576,1117978,1560938,@115850 @115821 @115851 @123288 @39424 @115850 treating customers like trash. Blocking COD for rejecting a wrong n fake item. #shameless  @115821  @15566  @39424,@153500 Sorry for the disappointment. Please share your details in the link provided above by ^HN and we'll have the issue checked. ^KA
97,1117976,PAYMENT,"@115850 @115821 @115851 @123288 @39424 Even after 36 hours, COD still blocked. #shameless #racist #arrogant https://t.co/3ZWKHBTqo4",3,0.6191874742507935,2855226,2855224,@115850 But why are you guys not giving COD.,"@793651 I'm sorry for the disappointment, cash on delivery facility is limited to few postal codes only. I'll forward your comments as feedback to the relevant team for improvements. ^MJ"
97,1117976,PAYMENT,"@115850 @115821 @115851 @123288 @39424 Even after 36 hours, COD still blocked. #shameless #racist #arrogant https://t.co/3ZWKHBTqo4",4,0.6172797083854675,1544582,2111064,@478418 @115850 @127187 @115851 Why my cod is blocked why amazon india is harassing a heart patient???,@118506 so that we can assist you accordingly. (2/2)^SU
97,1117976,PAYMENT,"@115850 @115821 @115851 @123288 @39424 Even after 36 hours, COD still blocked. #shameless #racist #arrogant https://t.co/3ZWKHBTqo4",5,0.6172797083854675,1544582,2111065,@478418 @115850 @127187 @115851 Why my cod is blocked why amazon india is harassing a heart patient???,"@118506 Sorry that you're not able to place the orders on cod, please contact us here: https://t.co/rS49hgaADF (1/2)^SU"
98,2534511,TECHNICAL,@AmazonHelp Yes. It persists. They work on my phone.,1,0.714073657989502,2703151,2703150,"@AmazonHelp On my phone, with the Amazon app installed, but not for much longer if these keep popping up.","@641607 Oh no! Follow these steps to turn off those notifications: 1. Open Amazon App 2. Select the three horizontal lines in the top left corner 3. Scroll down and select ""settings"" 4. Select ""Notifications"" 4. Turn off ""Your recommendations"" ^BE"
98,2534511,TECHNICAL,@AmazonHelp Yes. It persists. They work on my phone.,2,0.6754398345947266,1637206,1637207,"@AmazonHelp And they still do not work... And now because of your device messing up, the account used for it is now locked...... Can't use it anymore!!!","@500729 We'd like to take a closer look into this with you. At your earliest convenience, reach us here: https://t.co/1qm6hrHoli ^LI"
98,2534511,TECHNICAL,@AmazonHelp Yes. It persists. They work on my phone.,3,0.6673942804336548,2825523,2825521,"@AmazonHelp No, both were on the Amazon UK app that I have on my phone","@787133 Sorry to hear that, please contact us here: https://t.co/JzP7hlA23B by phone or chat so an agent can look into this further. ^JJ"
98,2534511,TECHNICAL,@AmazonHelp Yes. It persists. They work on my phone.,4,0.659534215927124,1224573,1224575,"@AmazonHelp Yes, but it's been a consistent problem that I have called about numerous times.","@407282 I'd like a team member to look into this with you, Nick! Please let us know more about the issue: https://t.co/Rr7h2IoxG6 ^AD"
98,2534511,TECHNICAL,@AmazonHelp Yes. It persists. They work on my phone.,5,0.655460774898529,2767571,2767570,"@AmazonHelp Appears to work just fine on the computer, but not on my phone.",@127027 Strange. Please reach out to us directly here: https://t.co/hApLpMlfHN and we can look into this. ^PK
99,432317,DELIVERY_DELAY,@AmazonHelp What kind of sorry? 4 to10 oct 6 days me nahi hopaya kya apse delivery. Customer ki time kya koi valu nahi hai kya?,1,0.6982666850090027,21564,21565,@AmazonHelp Chutiya Hai Kya tu...from yesterday u guys are delivering? Madarchod,@120701 I understand you are yet to receive your order. Please wait for our team to reach out to you soon. ^VM
99,432317,DELIVERY_DELAY,@AmazonHelp What kind of sorry? 4 to10 oct 6 days me nahi hopaya kya apse delivery. Customer ki time kya koi valu nahi hai kya?,2,0.6782037615776062,179499,179500,@AmazonHelp @158281 Bhai tum log bht presan krte ho..mera product bhi delivery day ko return kr diya or damage ka msg send krdiya,@158282 may reach out to our team using the link shared earlier. 3/3 ^GK
99,432317,DELIVERY_DELAY,@AmazonHelp What kind of sorry? 4 to10 oct 6 days me nahi hopaya kya apse delivery. Customer ki time kya koi valu nahi hai kya?,3,0.6782037615776062,179499,179502,@AmazonHelp @158281 Bhai tum log bht presan krte ho..mera product bhi delivery day ko return kr diya or damage ka msg send krdiya,"@158282 I'm sorry about the issue you had with the delivery of your order. However, we'll not be able to reinstate a 1/3 ^GK"
99,432317,DELIVERY_DELAY,@AmazonHelp What kind of sorry? 4 to10 oct 6 days me nahi hopaya kya apse delivery. Customer ki time kya koi valu nahi hai kya?,4,0.6782037615776062,179499,179501,@AmazonHelp @158281 Bhai tum log bht presan krte ho..mera product bhi delivery day ko return kr diya or damage ka msg send krdiya,"@158282 returned order. Request you to reorder the package. For further queries/concerns on the subject, you 2/3 ^GK"
